frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
2346,1517.0,[1086.3808660876075 703.1536258352776 1509.634654046462 1071.1336655880166],[1246.7174072265625 995.9946899414062 1363.675048828125 1048.37890625],0.6857250332832336,BP63LYH,0.6047522286592605
2347,1517.0,[1086.41672233315 703.5549123802895 1512.1827985911493 1070.8117537846317],[1246.7081298828125 995.9742431640625 1363.6787109375 1048.3907470703125],0.6858747005462646,BP63LYH,0.6047522286592605
2348,1517.0,[1088.236953137313 706.2010673721816 1515.5488724817326 1071.4359273319149],[1248.744873046875 998.3540649414062 1364.773681640625 1050.697998046875],0.7126540541648865,BP63LYH,0.38148444168783235
2350,1517.0,[1088.0055206251218 708.1320172848723 1517.37310584854 1071.2017447918397],[1249.942138671875 1001.5797729492188 1363.0814208984375 1055.140625],0.7185190320014954,BP63LYH,0.5074819449088631
2351,1517.0,[1089.1323583638832 709.0744218349596 1521.3445953793716 1071.2167762184536],[1251.0545654296875 1004.1102905273438 1361.572509765625 1054.547607421875],0.724236786365509,BP63LYA,0.40789732864240646
2352,1517.0,[1090.8287556126118 710.4828405491028 1524.9197954254798 1071.0295202353361],[1250.1800537109375 1004.8775024414062 1364.1268310546875 1056.3798828125],0.7215859293937683,BP63LYH,0.7143427080657468
2353,1517.0,[1090.6130787758104 711.5754988215743 1526.2240160048802 1070.9313242333906],[1250.197021484375 1004.6865234375 1364.177978515625 1056.0274658203125],0.7195936441421509,BP63LYH,0.6761733229239801
2355,1517.0,[1093.9943406622367 714.468279807943 1528.5594945347245 1071.1514955527855],[1252.8612060546875 1010.8289794921875 1365.4366455078125 1062.5538330078125],0.7195901870727539,BP63LYM,0.3035820695556472
2356,1517.0,[1095.9120319709928 717.0107083575235 1530.378569746429 1071.453897578663],[1251.286376953125 1011.184814453125 1368.2373046875 1065.773681640625],0.7035918831825256,BP63LYH,0.4752861770784503
2357,1517.0,[1095.807421015861 720.1788750717939 1529.2236864352044 1072.0435022894235],[1254.1141357421875 1015.5205078125 1368.514892578125 1068.098876953125],0.7165354490280151,BP63LYH,0.30289181436763635
2359,1517.0,[1092.9385580238222 723.7293368486672 1523.1808254013858 1072.0777305235868],[1254.394775390625 1017.20166015625 1370.42431640625 1068.96923828125],0.697413980960846,BP63LYH,0.648929167551773
2411,1911.0,[1047.0614857615578 608.9024274457641 1339.7693869678114 840.7308754379138],[1156.9661865234375 754.660400390625 1240.4736328125 803.0555419921875],0.405114084482193,NG65ZFX,0.5877959631543725
2417,1911.0,[1046.4911758474088 612.7538037282194 1339.3429555077462 844.3383386165796],[1161.3585205078125 759.2739868164062 1241.12255859375 806.0748291015625],0.39053359627723694,NG65ZFX,0.3225798665850239
2422,1911.0,[1047.7946220798958 617.2370826574873 1340.3862094769333 849.2684460168183],[1159.00048828125 770.1194458007812 1236.0263671875 812.1282348632812],0.5615307688713074,WG65ZFX,0.40375732347207194
2424,1911.0,[1048.4864651387481 618.1004390971408 1342.393645012102 851.8706204846695],[1155.982177734375 766.7935180664062 1237.39453125 813.3594360351562],0.6208630204200745,MC65ZFX,0.04417910911754302
2425,1911.0,[1049.0207594244287 617.9727513259608 1343.0667952115593 851.9713886362682],[1155.985107421875 767.11962890625 1237.396728515625 813.6666870117188],0.6204707026481628,NG65ZFX,0.08598649903219151
2432,1911.0,[1047.9680666862762 623.4984140857391 1342.2058027111418 862.2159079799253],[1155.6871337890625 772.2362060546875 1245.3919677734375 822.5175170898438],0.6287906765937805,IG65ZFX,0.24285544618836485
2438,1911.0,[1046.2677580658547 628.3918153756173 1346.3000753037131 869.5407641625749],[1155.8885498046875 781.3342895507812 1245.1109619140625 828.0214233398438],0.5999804735183716,KG65ZFX,0.4021819825684153
2442,1911.0,[1045.1940375314107 634.0800392983526 1349.0936244500426 875.7240313034597],[1162.3099365234375 789.8397216796875 1246.65625 832.0724487304688],0.6245864033699036,LG65ZFX,0.11125885907130524
2443,1911.0,[1044.8929106479588 634.7285014272959 1349.4137964593012 876.4549652503165],[1162.308837890625 789.8375244140625 1246.657470703125 832.0746459960938],0.6246321201324463,LG65ZFX,0.11125885907130524
2446,1911.0,[1044.286453384031 637.1032190699871 1349.2257360230421 877.7425875047809],[1162.298583984375 796.3304443359375 1246.343994140625 838.658203125],0.6658149361610413,NG65ZFX,0.4822108192827579
2451,1911.0,[1043.123177632592 640.0447778196117 1351.0296120431005 883.1041128817099],[1170.939697265625 794.7620239257812 1252.5325927734375 842.9806518554688],0.6336687207221985,OG65ZFX,0.397626184542363
2452,1911.0,[1043.292636550604 639.9473523423273 1351.120946639314 884.1309701076727],[1164.6571044921875 797.6932983398438 1251.3795166015625 845.9891967773438],0.6831831932067871,NG65ZFX,0.4345771886920832
2453,1911.0,[1042.8268992147202 640.62101121728 1351.2330799283147 885.8952686859695],[1164.30810546875 796.7726440429688 1251.5185546875 847.261962890625],0.682052731513977,AG65ZFX,0.4028006545763538
2454,1911.0,[1041.994903463496 641.8065107871455 1351.3057527623246 887.7025044969294],[1163.908447265625 802.3468017578125 1249.3970947265625 848.6812744140625],0.6394351720809937,MC65ZFY,0.17010134995852905
2465,1911.0,[1048.507400678042 651.264170275955 1359.9795878245623 902.9865308875407],[1168.6273193359375 816.0265502929688 1249.1356201171875 858.1219482421875],0.6220609545707703,NG65ZFX,0.21419872796050804
2466,1911.0,[1048.9425680262968 652.0446166914626 1359.6113491252502 904.1442041402036],[1168.3248291015625 818.4904174804688 1255.7003173828125 861.5370483398438],0.6601123809814453,WG65ZFX,0.6803155531863004
2467,1911.0,[1049.2325362541944 652.2386359998488 1359.3126424318464 904.613787467252],[1168.32275390625 818.4878540039062 1255.702880859375 861.5392456054688],0.6600799560546875,WG65ZFX,0.6803155531863004
2468,1911.0,[1048.9552560582827 652.9689233136329 1358.4597269834414 905.3021258872051],[1160.8466796875 819.1163330078125 1256.8934326171875 861.0985717773438],0.6599326729774475,WG65ZFX,0.2980285252090531
2475,1911.0,[1051.8019731913798 664.199421123177 1362.491691497314 917.487930606505],[1171.155029296875 822.4866943359375 1262.6312255859375 873.545654296875],0.6504866480827332,NG65ZFX,0.4398778392291262
2476,1911.0,[1052.009065795099 665.0806107791466 1362.7961787316035 918.7324329618939],[1170.974853515625 825.9549560546875 1264.0704345703125 874.3131103515625],0.6576061248779297,IG65ZFX,0.23111604950580086
2479,1911.0,[1048.8970830301625 666.2904384618067 1361.9186646037786 921.4231325499876],[1167.707275390625 828.0732421875 1265.3270263671875 875.517333984375],0.644256591796875,WG65ZFX,0.2792244011151533
2480,1911.0,[1048.2004518300753 666.9225358996498 1362.2242863283848 923.0788768644525],[1171.137451171875 834.0238037109375 1263.238037109375 877.374755859375],0.6596855521202087,KG65ZFX,0.5479487349496167
2484,1911.0,[1050.6790814995948 671.0110540411932 1367.8384134691269 931.7989012373702],[1172.409423828125 841.392333984375 1264.266845703125 886.0447998046875],0.6443608403205872,NG65ZFX,0.23356609638872286
2485,1911.0,[1050.4591206239818 670.9591382371611 1368.0656658009586 931.9846134083566],[1172.272216796875 841.2866821289062 1264.1732177734375 886.2811889648438],0.6504930853843689,NG65ZFX,0.5239681909592027
2486,1911.0,[1051.2416459209867 672.662529695556 1369.7675880634565 933.7886879242801],[1171.2760009765625 841.8037719726562 1265.477783203125 885.5989379882812],0.6837265491485596,AG65ZFX,0.6000574998479109
2487,1911.0,[1051.5993137816388 674.2939321822394 1371.1378030475014 935.2824962993466],[1172.0361328125 842.8795776367188 1264.07666015625 885.7330322265625],0.6757987141609192,WG65ZFX,0.3788644658731567
2488,1911.0,[1051.042480041414 675.473690191855 1372.8332798963447 936.0435972049645],[1166.7117919921875 844.1187744140625 1263.357666015625 887.5316162109375],0.6605662107467651,NG65ZFX,0.17607341837760165
2493,1911.0,[1051.4737359842902 680.4313331961705 1381.9034459182558 945.849653008202],[1175.1295166015625 848.7013549804688 1266.041748046875 897.3400268554688],0.6498637795448303,NG65ZFX,0.6772267415661208
2494,1911.0,[1052.4512390962195 681.395971410914 1381.934779063593 946.9261465358588],[1176.52880859375 847.5509033203125 1265.58251953125 898.2674560546875],0.643585205078125,WG65ZFX,0.3496179721475883
2495,1911.0,[1052.3308799627066 681.9754830357306 1380.799015215693 947.5346642351496],[1175.615234375 852.8688354492188 1266.8804931640625 897.8834838867188],0.642911434173584,WC65ZFX,0.1739871197491247
2496,1911.0,[1051.6755600253227 683.5678306031689 1379.6012354404288 948.9844832005219],[1174.3551025390625 856.0545043945312 1271.848876953125 900.8626098632812],0.6135805249214172,NG65ZFX,0.5036188697766784
2497,1911.0,[1051.506915771205 684.1582004483275 1379.0341049351864 949.4685422334821],[1174.3551025390625 856.0545043945312 1271.848876953125 900.8626098632812],0.6135805249214172,NG65ZFX,0.5036188697766784
2498,1911.0,[1050.1987795494986 685.2251431859147 1377.6950650703877 950.356141506523],[1174.79443359375 858.2847290039062 1269.385498046875 901.4869995117188],0.6608673334121704,NG65ZFX,0.348028093899353
2499,1911.0,[1049.274424048197 686.4676141053704 1378.5215373424048 951.7656124180327],[1179.168212890625 858.3834228515625 1271.5819091796875 904.1788330078125],0.6723918318748474,NG65ZFX,0.264136291002673
2500,1911.0,[1049.495691012998 687.7368645570256 1379.4520292800405 953.5329282221129],[1177.198974609375 858.84521484375 1271.2130126953125 903.4002685546875],0.6655173897743225,NG65ZFX,0.1900579424502359
2501,1911.0,[1048.6227184744714 689.3562545691738 1380.0416707581064 955.1168762974975],[1180.5272216796875 862.9121704101562 1273.1683349609375 906.3414916992188],0.6538145542144775,NG65ZFX,0.1267784452309477
2504,1911.0,[1050.669764021946 692.5389538143331 1385.015452451006 958.9492478264635],[1179.9383544921875 864.85546875 1271.7803955078125 908.668212890625],0.6746073365211487,AG65ZFX,0.3739057878810175
2505,1911.0,[1051.460538791325 693.9947862545823 1386.11902798386 960.4735633034188],[1181.3697509765625 865.3383178710938 1271.4705810546875 909.1402587890625],0.6667991876602173,NC65ZFX,0.4472124130698523
2506,1911.0,[1052.5618561286 695.8266979819748 1387.4088286572373 962.4387654435332],[1178.1893310546875 867.2471923828125 1272.0330810546875 913.313232421875],0.646523654460907,NG65ZFX,0.4918727727934612
2507,1911.0,[1052.4263333729964 697.8276238750291 1387.1717299095935 964.5166748263089],[1180.1710205078125 868.0940551757812 1272.8953857421875 915.9345703125],0.6429754495620728,WG65ZFY,0.09852113822126041
2510,1911.0,[1050.381047514796 700.7205394904358 1387.2969356936007 967.9305360901196],[1180.6715087890625 869.9181518554688 1277.6829833984375 918.5738525390625],0.6739239692687988,KG65ZFX,0.1768739522561005
2511,1911.0,[1050.9449394581002 701.4085469924823 1388.4239189746513 968.9061022356],[1179.553466796875 870.996826171875 1276.187744140625 922.430419921875],0.6629631519317627,AG65ZFX,0.6469733250835797
2514,1911.0,[1051.4498714974657 704.3219941121398 1390.5892580354684 973.5301667215655],[1179.4146728515625 881.73046875 1275.842041015625 925.433349609375],0.6484186053276062,NG65ZFX,0.17773971080548245
2515,1911.0,[1050.8965002174411 704.7483642902607 1390.800520668927 974.1730500788331],[1179.4248046875 881.6793823242188 1275.6639404296875 925.1390991210938],0.6476084589958191,NG65ZFX,0.19986936929795437
2516,1911.0,[1052.7203135200054 705.7247965320892 1392.876324912845 976.0930865031207],[1184.9813232421875 883.1390991210938 1276.417236328125 927.3204345703125],0.6596529483795166,AG65ZFX,0.39219940914657375
2517,1911.0,[1053.328779156802 707.0016451665535 1394.0598764824474 978.2411719224253],[1185.032958984375 885.6077880859375 1275.8294677734375 927.419189453125],0.6506806015968323,NC65ZFX,0.23340689913165266
2518,1911.0,[1053.032097275743 708.6227745759761 1395.8369590473815 980.6564399079109],[1182.553466796875 886.6221313476562 1274.2047119140625 933.2836303710938],0.6807683706283569,NG65ZFX,0.32983318004527534
2521,1911.0,[1053.767879136992 712.7897725751213 1400.0387738884353 987.0101403290791],[1185.404296875 888.4524536132812 1281.1593017578125 933.652587890625],0.6746185421943665,NG65ZFX,0.6913790953665868
2523,1911.0,[1056.3160799356285 714.2306249406495 1401.652232302192 989.9844160733755],[1187.0587158203125 892.535888671875 1285.4368896484375 938.8905029296875],0.6765207052230835,NG65ZFX,0.36582044740542513
2526,1911.0,[1056.228118740471 716.693675656899 1399.3929009683397 993.5697412187207],[1187.628662109375 895.7283325195312 1289.1185302734375 943.9215087890625],0.655323326587677,NG65ZFY,0.1669124579059481
2527,1911.0,[1056.3156864152704 717.0325749100268 1399.3009238237457 993.830123623145],[1187.6282958984375 895.728515625 1289.1182861328125 943.9213256835938],0.6553176045417786,NG65ZFY,0.1669124579059481
2528,1911.0,[1055.761803697728 718.8874797478255 1399.54471879555 995.924883716316],[1189.32763671875 897.501708984375 1287.329345703125 945.7120971679688],0.6593823432922363,NG65ZFX,0.5973785300124618
2530,1911.0,[1057.3362856929361 722.1966114805834 1402.97784403599 999.6906045309174],[1188.956787109375 901.0557861328125 1286.3377685546875 946.8717041015625],0.657988965511322,NG65ZFY,0.10827823625007287
2531,1911.0,[1058.4148143623527 723.5501826866357 1404.5131080712792 1001.1246106498836],[1190.265380859375 904.9655151367188 1288.8984375 951.0531616210938],0.6778582334518433,AG65ZFX,0.24017238700607832
2532,1911.0,[1059.0782374444725 725.0881485466488 1405.7236164748397 1002.7910550505102],[1192.5084228515625 904.4771118164062 1287.6656494140625 950.7171020507812],0.675743043422699,DG65ZFX,0.5801588256581883
2533,1911.0,[1059.346363657103 725.623520891855 1406.2962212927434 1003.4143401454559],[1192.6256103515625 904.4573974609375 1287.645263671875 950.5556640625],0.6755595207214355,DG65ZFX,0.5729234949500116
2535,1911.0,[1057.4981006296625 728.6327827981634 1404.1710217512718 1006.7790772644898],[1193.5318603515625 908.83154296875 1289.458984375 957.6542358398438],0.6942640542984009,NG65ZFX,0.2893774335716987
2538,1911.0,[1057.027822165133 733.6088908949303 1406.5440676461492 1013.3995929028497],[1190.0830078125 913.9059448242188 1289.397216796875 962.4343872070312],0.6909822821617126,KG65ZFX,0.2751849546019301
2540,1911.0,[1057.940146718276 734.7784872766831 1407.9778788471203 1015.6404508074511],[1193.8341064453125 914.9957885742188 1289.432373046875 963.0877075195312],0.6983858942985535,AG65ZFX,0.2726466415793336
2541,1911.0,[1059.5673941285993 735.89528118302 1409.5593921289621 1016.9633062686287],[1195.381591796875 916.7451782226562 1289.4202880859375 964.73291015625],0.685852587223053,KG65ZFX,0.21797454589152065
2542,1911.0,[1061.3720004150148 737.6252125873759 1409.6263093064556 1019.3541228342779],[1193.3697509765625 917.8516845703125 1291.612060546875 967.0341796875],0.6744158267974854,WG65ZFX,0.41755948396595927
2544,1911.0,[1059.0858215221356 741.0293321268382 1408.756808371289 1024.511767459886],[1196.197998046875 922.7363891601562 1294.0634765625 969.7271118164062],0.6604087352752686,NG65ZFX,0.6962016333715547
2546,1911.0,[1057.9844821016661 742.833441930023 1409.4313368029782 1027.5683472844198],[1195.3663330078125 926.7548828125 1295.2957763671875 971.0977172851562],0.6654335856437683,NG65ZFX,0.31960317206268724
2548,1911.0,[1057.874430592228 745.4875212072176 1412.5070176018642 1031.4554989493251],[1198.918212890625 931.640625 1296.1729736328125 975.7630004882812],0.6804257035255432,NG65ZFX,0.4214885030061765
2549,1911.0,[1062.2972011243262 746.3255909548463 1415.825071936588 1032.6617438341734],[1199.79052734375 932.5845947265625 1297.361572265625 976.8611450195312],0.6778064966201782,NG55ZFX,0.28969715690933284
2554,1911.0,[1059.2953252801692 752.4158635428653 1416.4856877588938 1038.8545696527538],[1198.0068359375 937.2909545898438 1299.9144287109375 985.603515625],0.6959507465362549,AG65ZFX,0.5035419037289444
2558,1911.0,[1061.2275181853906 757.6788486590392 1422.4492840506791 1044.546931562818],[1199.47900390625 942.9069213867188 1300.4212646484375 991.9275512695312],0.6836159229278564,NG65ZFX,0.31282049937113726
2559,1911.0,[1063.9070716313765 758.3289054739201 1423.4756807691667 1045.7441827278242],[1203.4251708984375 944.8050537109375 1301.0338134765625 991.596923828125],0.6887701749801636,NG65ZFX,0.5018300509063658
2561,1911.0,[1061.3650645178068 759.5529374865699 1422.9647259781668 1048.2402613481158],[1199.4019775390625 953.208251953125 1298.9241943359375 996.5064697265625],0.6664173007011414,KG65ZFX,0.1831380374515221
2562,1911.0,[1059.9102595389052 760.6883959960644 1422.8959208747203 1049.7649377862954],[1205.6474609375 954.1058349609375 1304.57568359375 999.202880859375],0.6698055863380432,WG65ZFX,0.37768660905679763
2563,1911.0,[1058.8199596017612 761.0221450355226 1422.7360851287513 1050.339653694007],[1205.635986328125 954.100341796875 1304.5775146484375 999.1966552734375],0.669948160648346,WG65ZFX,0.37768660905679763
2567,1911.0,[1067.4576802597421 766.6124441533377 1434.0393763951424 1056.7540128923308],[1206.2559814453125 960.77490234375 1308.4058837890625 1007.1221923828125],0.7104594111442566,WG65ZFX,0.39957087539898334
2569,1911.0,[1068.2511573153092 769.2870267970884 1434.2549545560428 1059.023491030576],[1201.060302734375 962.2438354492188 1309.484375 1011.2554931640625],0.7019646167755127,IG65ZFX,0.16223996161006848
2577,1911.0,[1073.3038415800972 782.1711672975723 1440.1789211694343 1070.6529760555384],[1210.42724609375 977.1223754882812 1313.6646728515625 1024.80224609375],0.7079868316650391,AG65ZFX,0.30742744027170066
2580,1911.0,[1075.7281083309451 785.0538350368254 1444.8482730934822 1072.2142135747993],[1216.2786865234375 982.5045776367188 1312.7957763671875 1027.9771728515625],0.7015373706817627,NG65ZFX,0.2525337026950521
2581,1911.0,[1075.6456425407778 785.8102392393403 1445.6447357966977 1071.732915083238],[1216.2303466796875 981.9746704101562 1314.1800537109375 1027.79638671875],0.7008220553398132,OG65ZFX,0.4261694189467803
2584,1911.0,[1077.5016499709736 791.2969733735896 1450.4778462483714 1073.9110149222079],[1217.39794921875 986.5285034179688 1316.9930419921875 1035.0447998046875],0.7259747982025146,NG65ZFX,0.4514478929200132
2585,1911.0,[1078.439788633189 793.2076643497463 1451.2772096175972 1074.8650832687586],[1218.6043701171875 988.0841674804688 1318.7271728515625 1036.7755126953125],0.7304027080535889,WG65ZFX,0.2835255068282749
2586,1911.0,[1072.527807805432 794.7109213797652 1449.0696907593106 1075.4727085554673],[1216.093994140625 991.4456176757812 1320.55419921875 1041.6728515625],0.7176951766014099,WG65ZFX,0.1390226114948324
2587,1911.0,[1069.6123824427423 795.3937865535145 1448.8541996156146 1075.5128046504296],[1216.0936279296875 991.4454345703125 1320.55419921875 1041.6734619140625],0.7176942229270935,WG65ZFX,0.1390226114948324
2589,1911.0,[1077.1473933968991 798.1842684486919 1456.6174141811043 1076.1302832080114],[1219.020751953125 996.3110961914062 1319.48486328125 1043.684814453125],0.6998370289802551,NG65ZFX,0.5072007976797088
2590,1911.0,[1079.4406355023243 800.2592191355209 1457.5909892538511 1076.658247281853],[1215.9840087890625 998.2738037109375 1322.284423828125 1045.26123046875],0.7060681581497192,NG65ZFX,0.3004325306715604
2594,1911.0,[1079.7605817910398 804.4144710543864 1458.2410460610172 1075.2712720890595],[1220.6949462890625 1004.63232421875 1323.345703125 1052.3609619140625],0.7061600685119629,NG65ZFX,0.5465111595629406
2595,1911.0,[1083.769395152508 804.0078117722526 1461.402681833125 1073.4018904822221],[1224.6719970703125 1007.8484497070312 1324.1802978515625 1053.9263916015625],0.7103363275527954,AG65ZFX,0.25028328024871155
2596,1911.0,[1085.9454980013834 804.3671680014548 1463.3902298215016 1073.16132408475],[1222.3582763671875 1008.0056762695312 1323.9393310546875 1056.1619873046875],0.716371476650238,RG65ZFX,0.413307525063634
2597,1911.0,[1086.6129965715731 805.3949102410436 1464.6290947393668 1073.7186814703077],[1221.9954833984375 1010.3035278320312 1321.731201171875 1058.9775390625],0.719529926776886,VG65ZFX,0.3046032776152316
2599,1911.0,[1089.3965523560844 806.6858922235829 1467.6368229344746 1073.8926876633307],[1223.22412109375 1011.1353149414062 1330.65869140625 1060.9130859375],0.7095102667808533,AG65ZFX,0.25055181343840843
2601,1911.0,[1090.0175802106692 809.6806189843855 1467.3244834048419 1074.327797594282],[1225.7904052734375 1014.6432495117188 1333.294921875 1065.122314453125],0.706353485584259,AG65ZFX,0.32283448818018173
2605,1911.0,[1093.3629731657122 816.8970816246349 1474.6378595698163 1072.8606304503523],[1230.2669677734375 1025.471435546875 1333.616455078125 1070.53369140625],0.6942713856697083,NG65ZFX,0.7632767433398839
2629,2354.0,[519.0191757099896 437.89253312523385 841.4955492866351 811.126909467252],[625.1431274414062 698.4662475585938 707.8751220703125 739.6309204101562],0.4576394557952881,WL64OGD,0.06563954685493871
2643,2387.0,[508.4816832923618 459.6317782225417 823.4442222925584 829.9340222620281],[617.9730834960938 713.8020629882812 699.1019897460938 755.6471557617188],0.43467384576797485,KL64OGR,0.041522518396305
2681,2387.0,[478.404551144372 531.8637563363492 820.028505748452 869.9134445474357],[596.05517578125 755.6630859375 689.512939453125 803.91650390625],0.6450639963150024,HL64OGJ,0.148992561955175
2708,2387.0,[455.665135000691 562.6547677004183 811.495339651625 905.3363468205033],[579.3416748046875 796.6785278320312 670.8013305664062 837.6414184570312],0.6258703470230103,ML64OGW,0.09137261953104572
2721,2387.0,[439.450829490125 578.3005713095226 804.2389012288622 923.038091860675],[569.4559936523438 816.2634887695312 666.315673828125 860.6006469726562],0.6245661377906799,ML60OGX,0.06699384844206323
2726,2387.0,[435.91497873258356 583.7237064469241 803.4794835879442 931.3256282265579],[568.2266235351562 820.9390869140625 663.1044311523438 868.575439453125],0.6695265173912048,NL63OGX,0.05432511206959722
2756,2387.0,[414.9464292745073 618.5095194345007 794.9954142416285 980.9268838153713],[544.4820556640625 864.3977661132812 646.0123901367188 910.6397705078125],0.6701568961143494,NL64OGX,0.07778277463355329
2763,2387.0,[401.6797782131978 622.3677349934342 785.8464038382688 991.5604337103875],[541.0506591796875 875.6218872070312 643.8338012695312 923.6218872070312],0.6550472378730774,NL64OGX,0.7725292281479874
2768,2387.0,[399.5194648339274 627.2759135367234 778.8704137494832 999.8594265586486],[537.6412963867188 884.2532958984375 639.3135375976562 932.827880859375],0.6508964896202087,NL64OGX,0.01988274133334246
2769,2387.0,[399.3083715933798 629.1949244897637 780.3980143056859 1004.1004396255632],[538.0428466796875 888.0992431640625 637.6886596679688 933.8843994140625],0.6759213209152222,NL64OGX,0.03413722796142234
2769,2191.0,[1112.8734095794357 665.4909996037127 1428.5581035444284 950.006266161605],[1228.776611328125 861.6041259765625 1321.684326171875 904.1761474609375],0.6326054930686951,LP14LJI,0.3692489464284947
2771,2387.0,[397.4414350565318 631.8596414253134 778.0940950383874 1011.5053681526988],[534.56982421875 889.5598754882812 638.7255249023438 939.7069702148438],0.6949387192726135,NL64OGX,0.8516527128792851
2772,2387.0,[394.1128805755316 633.0647586506348 775.620578431558 1013.9955995991372],[531.9161376953125 891.17431640625 638.701904296875 942.5425415039062],0.6950445175170898,NL64OGX,0.8269387022087099
2775,2387.0,[390.00274830759224 635.2894276647032 773.8810198986056 1017.6040352061477],[530.5623168945312 895.0708618164062 639.27001953125 947.137451171875],0.6698786616325378,NL54JGX,0.041593962950866425
2778,2387.0,[388.7808953619867 640.1121860327121 774.8628598251337 1024.0107839178486],[529.9962768554688 902.3314819335938 634.1266479492188 951.7164916992188],0.6445136666297913,NL50GZR,0.044094451960916735
2781,2387.0,[382.7655660009849 644.350744860157 773.0186207003995 1029.7620453134668],[529.7650756835938 904.5751342773438 631.0006103515625 954.5836181640625],0.6527935862541199,WL64OCX,0.1920377770232072
2785,2387.0,[384.0651504394691 650.7411988891379 776.3090533012203 1034.9549467741729],[525.5277709960938 911.0289916992188 630.1546020507812 961.2299194335938],0.6771315932273865,WL60OGX,0.027856937000010216
2787,2387.0,[381.5591265866285 653.6825238537697 775.5783129086947 1037.5915037778739],[523.7722778320312 914.0863647460938 628.205810546875 965.1713256835938],0.6773995161056519,NL64OGX,0.3453888495964635
2788,2387.0,[380.9489659608781 655.164411447546 776.63588489445 1038.9960918575932],[522.265869140625 914.7705688476562 628.5867919921875 966.2506713867188],0.6648372411727905,NL61OCX,0.23177275520696025
2789,2191.0,[1123.1815590248973 683.5019315764899 1437.7201257974323 977.5137390379624],[1240.9237060546875 884.0744018554688 1335.473876953125 928.7063598632812],0.6821262240409851,LP14LJA,0.47782546136056303
2792,2191.0,[1123.5347656393626 684.829678572198 1438.2534582798987 980.6360688029977],[1242.8375244140625 888.305419921875 1338.6815185546875 932.5017700195312],0.6780297160148621,LP14LMA,0.2669271276447759
2793,2387.0,[374.13270745367856 662.5807769110905 772.3483152433527 1046.366626937421],[518.07421875 925.8262939453125 629.4847412109375 977.6964111328125],0.6804388761520386,NL64OCX,0.6719285545430006
2794,2191.0,[1124.1298484956394 688.236178419091 1442.1035905020274 984.1447277424472],[1244.5440673828125 888.7809448242188 1336.625244140625 933.2382202148438],0.6822012662887573,LP14LJI,0.3124503453869744
2796,2387.0,[369.92376884321123 665.7392255402068 767.504957173458 1050.268855839196],[516.6984252929688 931.8076782226562 624.7742309570312 981.583251953125],0.6722331643104553,NL64OGK,0.2065368881316243
2797,2387.0,[369.06933192102815 665.8797316325846 766.8715703198666 1050.5595874789192],[516.6964111328125 931.8131103515625 624.76708984375 981.5762329101562],0.6720997095108032,NL64OGK,0.2065368881316243
2799,2191.0,[1124.362823044077 692.2266142519654 1447.8493604816642 988.4630680125322],[1243.1639404296875 894.4612426757812 1342.2349853515625 938.9448852539062],0.6869526505470276,LP14LJA,0.6280396120497178
2800,2387.0,[368.5157157840855 667.8276545854601 766.1402331133619 1052.3397064646601],[512.8135986328125 938.6766967773438 618.7699584960938 989.2916259765625],0.701181173324585,NL60OGX,0.10113826866504019
2802,2387.0,[364.1942279628306 674.0248797707102 765.1825080075782 1061.4821631355353],[511.5539245605469 939.59326171875 620.2041015625 992.542236328125],0.6845188140869141,NL61OGR,0.04093158924636651
2803,2191.0,[1125.5734468900675 697.9115158483163 1450.5812885738476 993.911629885742],[1247.844482421875 899.9478149414062 1345.2056884765625 947.3805541992188],0.683063805103302,LP14LJA,0.09280718541055977
2811,2387.0,[355.2976163571632 680.8369288482746 766.8529240560556 1071.6436526147477],[508.1597900390625 956.1324462890625 614.8927612304688 1007.5669555664062],0.7142165899276733,NL64OCY,0.37253516487138844
2811,2191.0,[1132.7803950339392 707.489446743705 1453.4131186887496 1007.6386174183053],[1249.1990966796875 910.6586303710938 1350.6427001953125 957.1500244140625],0.6882352828979492,LP14LJA,0.20178049350986618
2814,2191.0,[1134.4640821352748 711.0467799978012 1457.5256967309954 1014.0368008895707],[1252.968017578125 913.33837890625 1351.8350830078125 957.8800659179688],0.6799973845481873,LP14LJI,0.32125116251406577
2815,2191.0,[1134.6520215541325 711.3006527094419 1458.8951518100778 1014.8638826627189],[1252.78271484375 913.3970947265625 1351.61572265625 958.037841796875],0.682148814201355,LP14LJI,0.28803807100553913
2817,2387.0,[344.691375154046 688.2021660178215 769.4993781184314 1072.774417469195],[499.2216796875 964.62158203125 614.5770263671875 1018.51025390625],0.6940432190895081,NL61OGT,0.08639611789828493
2820,2387.0,[321.18270124911555 693.5126673711386 764.0284686806692 1072.6907967976622],[497.600830078125 971.9791259765625 612.14794921875 1025.2947998046875],0.6882445216178894,NL54OGY,0.2762955894030452
2820,2191.0,[1137.9370684272637 714.756011629805 1466.3217920273303 1021.2943411834376],[1255.5184326171875 921.9617309570312 1356.8856201171875 970.75],0.6822424530982971,LP14LJA,0.238376196169743
2821,2387.0,[320.6505127356394 694.5499208881911 765.0638063164416 1072.2711776954707],[497.6012878417969 971.980224609375 612.1468505859375 1025.2935791015625],0.6882337927818298,NL54OGY,0.2762955894030452
